Time,Type,Volume,Symbol,Price,S/L,T/P,Time,Price,Commission,Swap,Profit,Comment,,,,
2018.09.20 19:04:16,Buy,0.04,EURUSD,1.1741,,1.1779,2018.09.20 22:18:40,1.1779,,,15.2,[tp],,0.0025,,0.0038
2018.09.20 15:02:11,Buy,0.04,EURUSD,1.1766,,1.1779,2018.09.20 22:18:40,1.1779,,,5.2,[tp],,-0.0027,,0.0013
2018.09.20 14:32:22,Buy,0.04,EURUSD,1.1739,,1.1764,2018.09.20 15:01:43,1.1764,,,10,[tp],,-0.0029,,0.0025
2018.09.20 11:16:06,Buy,0.04,EURUSD,1.171,,1.1735,2018.09.20 14:31:11,1.1735,,,10,[tp],,-0.005,,0.0025
2018.09.19 16:56:08,Buy,0.07,EURUSD,1.166,,1.1707,2018.09.20 11:16:00,1.1707,,-1.26,32.9,[tp],,0.0026,,0.0047
2018.09.19 14:08:07,Buy,0.04,EURUSD,1.1686,,1.1707,2018.09.20 11:16:00,1.1707,,-0.72,8.4,[tp],,0.0029,,0.0021
2018.09.19 11:35:05,Buy,0.04,EURUSD,1.1715,,1.1707,2018.09.20 11:16:00,1.1707,,-0.72,-3.2,[tp],,-0.0012,,-0.0008
2018.09.19 10:38:02,Sell,0.07,EURUSD,1.1703,,1.1657,2018.09.19 17:08:06,1.1657,,,32.2,[tp],,,,
2018.09.19 01:22:06,Sell,0.04,EURUSD,1.1677,,1.1657,2018.09.19 17:08:06,1.1657,,,8,[tp],,,,
2018.09.18 20:33:20,Sell,0.04,EURUSD,1.1651,,1.1657,2018.09.19 17:08:06,1.1657,,-0.02,-2.4,[tp],,,,
2018.09.18 19:30:01,Buy,0.07,EURUSD,1.1668,,1.1714,2018.09.19 11:34:46,1.1714,,-0.42,32.2,[tp],,0.0027,,0.0046
2018.09.18 17:02:00,Buy,0.04,EURUSD,1.1695,,1.1714,2018.09.19 11:34:46,1.1714,,-0.24,7.6,[tp],,0.0026,,0.0019
2018.09.18 16:03:01,Buy,0.04,EURUSD,1.1721,,1.1714,2018.09.19 11:34:46,1.1714,,-0.24,-2.8,[tp],,-0.0015,,-0.0007
2018.09.18 09:09:16,Sell,0.11,EURUSD,1.1706,,1.1655,2018.09.18 20:31:17,1.1655,,,56.1,[tp],,,,
2018.09.17 15:57:01,Sell,0.07,EURUSD,1.1682,,1.1655,2018.09.18 20:31:17,1.1655,,-0.04,18.9,[tp],,,,
2018.09.17 11:17:03,Sell,0.04,EURUSD,1.1655,,1.1655,2018.09.18 20:31:17,1.1655,,-0.02,0,[tp],,,,
2018.09.14 19:22:00,Sell,0.04,EURUSD,1.163,,1.1655,2018.09.18 20:31:17,1.1655,,-0.04,-10,[tp],,,,
2018.09.18 10:09:12,Buy,0.04,EURUSD,1.1684,,1.1722,2018.09.18 16:02:51,1.1722,,,15.2,[tp],,0.0026,,0.0038
2018.09.18 09:11:01,Buy,0.04,EURUSD,1.171,,1.1722,2018.09.18 16:02:51,1.1722,,,4.8,[tp],,-0.0026,,0.0012
2018.09.17 15:57:01,Buy,0.04,EURUSD,1.1684,,1.1709,2018.09.18 09:10:56,1.1709,,-0.24,10,[tp],,-0.0053,,0.0025
2018.09.14 19:23:03,Buy,0.11,EURUSD,1.1631,,1.1684,2018.09.17 15:56:45,1.1684,,-0.66,58.3,[tp],,0.0027,,0.0053
2018.09.14 17:15:00,Buy,0.07,EURUSD,1.1658,,1.1684,2018.09.17 15:56:45,1.1684,,-0.42,18.2,[tp],,0.0026,,0.0026
2018.09.14 15:35:00,Buy,0.04,EURUSD,1.1684,,1.1684,2018.09.17 15:56:45,1.1684,,-0.24,0,[tp],,0.0028,,0
2018.09.14 10:32:03,Buy,0.04,EURUSD,1.1712,,1.1684,2018.09.17 15:56:45,1.1684,,-0.24,-11.2,[tp],,-0.0051,,-0.0028
2018.09.14 16:06:01,Sell,0.04,EURUSD,1.1661,,1.1636,2018.09.14 19:21:52,1.1636,,,10,[tp],,,,
2018.09.14 11:02:01,Sell,0.31,EURUSD,1.1721,,1.1663,2018.09.14 16:05:47,1.1663,,,179.8,[tp],,,,
2018.09.13 16:40:01,Sell,0.19,EURUSD,1.1695,,1.1663,2018.09.14 16:05:47,1.1663,,-0.1,60.8,[tp],,,,
2018.09.13 15:44:00,Sell,0.04,EURUSD,1.1669,,1.1663,2018.09.14 16:05:47,1.1663,,-0.02,2.4,[tp],,,,
2018.09.12 18:15:02,Sell,0.07,EURUSD,1.1643,,1.1663,2018.09.14 16:05:47,1.1663,,-0.15,-14,[tp],,,,
2018.09.11 23:43:10,Sell,0.04,EURUSD,1.1604,,1.1663,2018.09.14 16:05:47,1.1663,,-0.1,-23.6,[tp],,,,
2018.09.11 13:36:18,Sell,0.04,EURUSD,1.1579,,1.1663,2018.09.14 16:05:47,1.1663,,-0.1,-33.6,[tp],,,,
2018.09.13 16:03:01,Buy,0.04,EURUSD,1.1685,,1.171,2018.09.14 10:32:02,1.171,,-0.24,10,[tp],,-0.0023,,0.0025
2018.09.13 15:39:01,Buy,0.04,EURUSD,1.1662,,1.1687,2018.09.13 16:02:37,1.1687,,,10,[tp],,-0.0042,,0.0025
2018.09.12 19:48:04,Buy,0.04,EURUSD,1.162,,1.1658,2018.09.13 15:38:51,1.1658,,-0.72,15.2,[tp],,0.0025,,0.0038
2018.09.12 18:15:02,Buy,0.04,EURUSD,1.1645,,1.1658,2018.09.13 15:38:51,1.1658,,-0.72,5.2,[tp],,-0.0028,,0.0013
2018.09.12 17:02:01,Buy,0.04,EURUSD,1.1617,,1.1642,2018.09.12 18:14:53,1.1642,,,10,[tp],,-0.005,,0.0025
2018.09.11 15:07:05,Buy,0.07,EURUSD,1.1567,,1.1614,2018.09.12 17:01:18,1.1614,,-0.42,32.9,[tp],,0.0027,,0.0047
2018.09.11 13:04:03,Buy,0.04,EURUSD,1.1594,,1.1614,2018.09.12 17:01:18,1.1614,,-0.24,8,[tp],,0.0027,,0.002
2018.09.11 09:22:00,Buy,0.04,EURUSD,1.1621,,1.1614,2018.09.12 17:01:18,1.1614,,-0.24,-2.8,[tp],,0.0019,,-0.0007
2018.09.11 10:18:01,Sell,0.19,EURUSD,1.164,,1.1582,2018.09.11 13:35:15,1.1582,,,110.2,[tp],,,,
2018.09.10 16:01:00,Sell,0.11,EURUSD,1.1611,,1.1582,2018.09.11 13:35:15,1.1582,,-0.06,31.9,[tp],,,,
2018.09.10 12:31:02,Sell,0.07,EURUSD,1.1583,,1.1582,2018.09.11 13:35:15,1.1582,,-0.04,0.7,[tp],,,,
2018.09.10 10:37:01,Sell,0.04,EURUSD,1.1558,,1.1582,2018.09.11 13:35:15,1.1582,,-0.02,-9.6,[tp],,,,
2018.09.10 09:59:00,Sell,0.04,EURUSD,1.1532,,1.1582,2018.09.11 13:35:15,1.1582,,-0.02,-20,[tp],,,,
2018.09.10 15:54:00,Buy,0.04,EURUSD,1.1593,,1.1618,2018.09.11 09:21:25,1.1618,,-0.24,10,[tp],,-0.003,,0.0025
2018.09.10 10:46:17,Buy,0.04,EURUSD,1.1563,,1.1588,2018.09.10 15:53:35,1.1588,,,10,[tp],,-0.0028,,0.0025
2018.09.10 10:00:01,Buy,0.04,EURUSD,1.1535,,1.156,2018.09.10 10:45:57,1.156,,,10,[tp],,-1.1535,,0.0025
2018.09.10 09:56:54,Balance,,,,,,,,,,48457,,,,,
